Date,AAPL,MSFT,GOOGL,NVDA,META,AVGO,ORCL,CRM,JPM,BAC,GS,MS,BLK,C,JNJ,UNH,PFE,ABBV,MRK,AMZN,TSLA,HD,NKE,PG,KO,PEP,WMT,UPS,CAT,BA,HON,XOM,CVX,COP,SLB,NFLX,DIS,CMCSA,LIN,APD,FCX,NEE,DUK,PLD,AMT,SPY,QQQ,IWM,DIA,XLF,XLK,XLE,XLV,GLD,TLT,EURUSD,GBPUSD,USDJPY,AUDUSD,TNX,IRX,FVX,TYX
2020-01-08,73.15348815917969,152.00244140625,69.72518157958984,5.98277473449707,213.72705078125,26.561233520507812,49.7060661315918,175.2012481689453,116.27680206298828,30.18221092224121,206.1654815673828,42.68071365356445,438.57086181640625,63.807456970214844,122.4371337890625,268.326171875,27.898277282714844,69.24295806884766,69.91289520263672,94.59850311279297,32.80933380126953,191.83169555664062,93.67369842529297,105.49821472167969,45.212711334228516,112.1812515258789,35.5822639465332,91.84629821777344,130.3591766357422,329.41009521484375,147.84686279296875,52.397735595703125,90.0636978149414,52.146217346191406,34.214542388916016,33.92599868774414,142.0546875,35.934364318847656,190.31129455566406,197.1830596923828,12.25927734375,51.990421295166016,71.19973754882812,75.3442611694336,191.19752502441406,297.3140869140625,209.53550720214844,153.2702178955078,257.39166259765625,27.472171783447266,44.406246185302734,23.171079635620117,92.86705780029297,146.86000061035156,115.21619415283203,1.1154738664627075,1.31137216091156,108.01599884033203,0.6860399842262268,1.8739999532699585,1.4930000305175781,1.6649999618530273,2.3580000400543213
2020-01-09,74.70733642578125,153.90142822265625,70.45714569091797,6.048481464385986,216.78570556640625,26.347869873046875,49.93562698364258,177.44403076171875,116.70137786865234,30.233993530273438,210.36233520507812,43.08625411987305,443.7601013183594,64.3863525390625,122.80027770996094,266.802734375,27.776845932006836,69.77665710449219,70.52840423583984,95.05249786376953,32.089332580566406,194.7724609375,93.60913848876953,106.65214538574219,46.03627014160156,112.2562026977539,35.94983673095703,92.0588607788086,130.03260803222656,334.3507080078125,148.9364471435547,52.79890060424805,89.9183120727539,53.0536003112793,34.605224609375,33.566001892089844,141.497802734375,36.029361724853516,191.65106201171875,201.8600311279297,12.054646492004395,52.39780044555664,71.37300872802734,75.35272216796875,191.91787719726562,299.3302001953125,211.31100463867188,153.45567321777344,259.32623291015625,27.642030715942383,44.90961837768555,23.341821670532227,93.26637268066406,146.02999877929688,115.62061309814453,1.1113210916519165,1.3105130195617676,109.03099822998047,0.6873801350593567,1.8580000400543213,1.5,1.6549999713897705,2.3299999237060547
2020-01-10,74.87623596191406,153.18936157226562,70.9122085571289,6.080836772918701,216.54733276367188,25.742210388183594,49.99991226196289,178.0368194580078,115.5381088256836,29.98369598388672,209.9374237060547,43.210384368896484,442.9644470214844,63.719017028808594,122.52152252197266,267.62799072265625,28.20539665222168,68.88713836669922,70.6467514038086,94.15799713134766,31.876667022705078,193.9334716796875,93.0741195678711,106.75548553466797,46.19432067871094,112.0396957397461,35.64965057373047,91.22431182861328,128.99098205566406,327.96868896484375,148.612060546875,52.329620361328125,89.09954071044922,52.53165054321289,34.57917404174805,32.904998779296875,141.29263305664062,35.609771728515625,191.8621063232422,200.56326293945312,11.9988374710083,52.4969596862793,71.23123168945312,75.75929260253906,195.58726501464844,298.46875,210.7705841064453,152.88082885742188,258.1440124511719,27.436410903930664,44.805145263671875,23.209880828857422,93.29360961914062,146.91000366210938,116.64860534667969,1.1111111640930176,1.3070186376571655,109.50700378417969,0.6853210926055908,1.8250000476837158,1.4980000257492065,1.6360000371932983,2.2839999198913574
2020-01-13,76.47593688964844,155.03131103515625,71.46156311035156,6.271485805511475,220.3706512451172,25.91083335876465,50.11927795410156,181.64300537109375,116.49757385253906,30.25988006591797,212.62548828125,43.68213653564453,452.4173889160156,64.84465026855469,123.06211853027344,259.21270751953125,28.148258209228516,68.46946716308594,70.63096618652344,94.56500244140625,34.990665435791016,193.1722869873047,94.23638916015625,107.53911590576172,46.69344711303711,113.70531463623047,35.496490478515625,91.9171371459961,129.60009765625,328.26690673828125,150.76625061035156,52.82916259765625,89.26789093017578,52.29878616333008,34.05827331542969,33.891998291015625,140.56967163085938,36.25895690917969,194.3580780029297,204.7646942138672,12.58482837677002,53.11126708984375,71.86131286621094,77.75830841064453,199.49391174316406,300.5213928222656,213.20223999023438,153.87289428710938,258.8426513671875,27.624149322509766,45.365509033203125,23.21764373779297,92.96690368652344,145.82000732421875,116.29472351074219,1.1116669178009033,1.3045634031295776,109.56600189208984,0.6900601387023926,1.8480000495910645,1.5099999904632568,1.6510000228881836,2.306999921798706
2020-01-14,75.4432373046875,153.9394073486328,70.99310302734375,6.154509544372559,217.5404052734375,26.513050079345703,50.39476776123047,179.93373107910156,117.85617065429688,30.484285354614258,213.01571655273438,43.74835205078125,448.27471923828125,65.85771942138672,123.75473022460938,261.3800048828125,28.61964988708496,69.14366149902344,70.96238708496094,93.47200012207031,35.861331939697266,192.7139434814453,94.93743133544922,107.37548828125,46.585304260253906,113.9718246459961,35.588382720947266,92.3265380859375,129.47645568847656,330.3843078613281,150.0841827392578,52.375038146972656,88.9924087524414,52.306827545166016,34.3187255859375,33.86899948120117,141.85928344726562,36.44103240966797,192.66964721679688,202.7417755126953,12.332756042480469,53.39794921875,71.90858459472656,76.76727294921875,198.25665283203125,300.0632019042969,212.36279296875,154.43850708007812,259.02166748046875,27.570512771606445,45.15180969238281,23.221521377563477,93.52955627441406,145.69000244140625,116.89297485351562,1.1135733127593994,1.2988194227218628,109.99199676513672,0.6898902058601379,1.8179999589920044,1.5299999713897705,1.6269999742507935,2.2750000953674316
2020-01-15,75.11991882324219,154.93638610839844,71.42035675048828,6.111948490142822,219.61590576171875,26.079458236694336,50.28457260131836,178.88648986816406,116.09001159667969,29.92327117919922,212.62548828125,43.814552307128906,458.6011657714844,65.31903839111328,124.16859436035156,268.7886962890625,29.04819679260254,69.97463989257812,72.2328109741211,93.10099792480469,34.56666564941406,194.25347900390625,94.8175277709961,108.46915435791016,47.16762161254883,115.92897033691406,35.31269073486328,92.8461685180664,128.49667358398438,327.8493957519531,150.31712341308594,52.29179763793945,88.86233520507812,52.194400787353516,33.27692794799805,33.90700149536133,140.99954223632812,36.63895034790039,194.02780151367188,203.55442810058594,12.118029594421387,54.227821350097656,72.8458251953125,78.10559844970703,199.46849060058594,300.7413330078125,212.4495849609375,155.1802520751953,260.0337829589844,27.418533325195312,45.204036712646484,23.05078125,94.33726501464844,146.5399932861328,117.66815948486328,1.113089919090271,1.3022528886795044,109.85399627685547,0.6896551251411438,1.7879999876022339,1.5080000162124634,1.6019999980926514,2.242000102996826
2020-01-16,76.0609130859375,157.7753448486328,71.9642562866211,6.195575714111328,220.23162841796875,26.415836334228516,50.899810791015625,180.49693298339844,116.54004669189453,29.9664363861084,216.53616333007812,46.71125411987305,462.7005310058594,65.12604522705078,125.17369842529297,272.7151794433594,29.005346298217773,69.97463989257812,71.94873046875,93.89700317382812,34.232666015625,197.91212463378906,95.35253143310547,108.56387329101562,47.2674446105957,116.27042388916016,35.502620697021484,93.38153839111328,130.5269012451172,330.036376953125,151.58958435058594,52.087440490722656,89.44387817382812,52.25060272216797,33.66759490966797,33.86199951171875,141.7811279296875,37.10604476928711,195.5143585205078,203.82241821289062,11.996664047241211,54.376548767089844,73.38927459716797,79.07122802734375,196.80755615234375,303.24298095703125,214.4856414794922,157.1829376220703,262.3444519042969,27.659908294677734,45.81189727783203,23.089580535888672,94.82731628417969,146.30999755859375,117.2974853515625,1.1154004335403442,1.3041210174560547,109.88300323486328,0.6907795071601868,1.809000015258789,1.5180000066757202,1.625,2.260999917984009
2020-01-17,76.90298461914062,158.6583251953125,73.42124938964844,6.204286098480225,220.5990447998047,26.56553077697754,50.62432861328125,180.0424346923828,117.34667205810547,29.957796096801758,216.31077575683594,47.596805572509766,462.90802001953125,65.22252655029297,125.99293518066406,270.65667724609375,28.933923721313477,68.98686981201172,71.78301239013672,93.23600006103516,34.03333282470703,200.58473205566406,96.42256927490234,108.85665893554688,47.36727523803711,117.64456176757812,35.21466827392578,93.37366485595703,131.36248779296875,322.2328186035156,152.3963623046875,51.89065170288086,88.44146728515625,52.25060272216797,33.311641693115234,33.96699905395508,141.00930786132812,37.60480499267578,196.46871948242188,204.88571166992188,12.015337944030762,54.62012481689453,73.81460571289062,79.85049438476562,197.80747985839844,304.18682861328125,215.54708862304688,156.75643920898438,262.77264404296875,27.740367889404297,46.120567321777344,22.942119598388672,94.82731628417969,146.5800018310547,116.29472351074219,1.1139578819274902,1.3078734874725342,110.17500305175781,0.6901001930236816,1.8359999656677246,1.5230000019073486,1.63100004196167,2.2960000038146973
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1094592809677124,1.3007283210754395,110.18000030517578,0.6881791353225708,,,,
2020-01-21,76.38180541992188,158.08865356445312,73.55673217773438,6.170936107635498,219.90390014648438,26.50358772277832,50.706974029541016,183.04595947265625,116.19189453125,29.569412231445312,213.0504150390625,46.28089141845703,457.63238525390625,64.24162292480469,126.07743835449219,272.5247497558594,28.812498092651367,68.9790267944336,70.99394226074219,94.5999984741211,36.47999954223633,201.48423767089844,96.46868896484375,108.58109283447266,47.55860137939453,118.144287109375,35.40766143798828,92.42100524902344,129.6469268798828,311.5165710449219,150.48342895507812,51.14893341064453,86.70446014404297,51.41550827026367,32.078857421875,33.81100082397461,140.2570343017578,37.44647216796875,194.29388427734375,205.0413360595703,11.455180168151855,55.37238693237305,74.6573486328125,80.95165252685547,200.61248779296875,303.59124755859375,215.45054626464844,155.45835876464844,261.4825134277344,27.5079345703125,46.10157012939453,22.530776977539062,94.92715454101562,146.74000549316406,117.51652526855469,1.109693169593811,1.3005592823028564,110.1729965209961,0.6876397132873535,1.7690000534057617,1.503000020980835,1.5729999542236328,2.2309999465942383
2020-01-22,76.65446472167969,157.32907104492188,73.63712310791016,6.224942684173584,219.7847442626953,26.925142288208008,50.247840881347656,180.55621337890625,116.05604553222656,29.65572166442871,214.2210235595703,46.23122787475586,464.3092956542969,64.40243530273438,125.21591186523438,272.57916259765625,28.705366134643555,68.36756134033203,70.741455078125,94.37300109863281,37.97066879272461,201.4409942626953,96.38568115234375,108.7705307006836,47.92463302612305,119.4101791381836,35.56388473510742,92.31865692138672,126.78459930419922,307.17242431640625,149.7515106201172,50.853759765625,86.39076232910156,50.5964469909668,31.844440460205078,32.599998474121094,140.69667053222656,37.557315826416016,193.69740295410156,205.78482055664062,11.501859664916992,56.02118682861328,75.06687927246094,79.57096099853516,199.28201293945312,303.6278991699219,216.0198974609375,155.35635375976562,261.46453857421875,27.588390350341797,46.26777267456055,22.31346321105957,95.04513549804688,146.7899932861328,117.92936706542969,1.108561396598816,1.3048017024993896,109.90799713134766,0.684689998626709,1.7690000534057617,1.5130000114440918,1.5729999542236328,2.2179999351501465
